trade_id,exchange,coin,trader_id,amount_usd,event_time
TRD001025,OKX,BTC,TRADER0252,2690.68,2026-08-01T10:52:50
TRD001026,OKX,XRP,TRADER0244,3429.56,2026-08-01T11:18:14
TRD001027,BYBIT,SOL,TRADER0158,154.32,2026-08-01T08:29:51
TRD001028,COINBASE,SOL,TRADER0283,355579.62,2026-08-01T09:06:39
TRD001029,OKX,ETH,TRADER0227,463915.64,2026-08-01T10:19:33
TRD001030,KRAKEN,BTC,TRADER0121,1522.24,2026-08-01T11:59:40
TRD001031,KRAKEN,XRP,TRADER0018,132037.82,2026-08-01T12:17:16
TRD001032,BYBIT,SOL,TRADER0217,4389.97,2026-08-01T10:22:31
TRD001033,OKX,BTC,TRADER0181,391692.64,2026-08-01T12:07:32
TRD001034,BINANCE,BTC,TRADER0095,3169.27,2026-08-01T08:01:40
TRD001035,BYBIT,ETH,TRADER0157,1602.92,2026-08-01T10:16:19
TRD001036,OKX,ETH,TRADER0211,227759.65,2026-08-01T09:12:54
TRD001037,KRAKEN,ETH,TRADER0168,179465.49,2026-08-01T11:20:45
TRD001038,COINBASE,XRP,TRADER0194,4726.55,2026-08-01T08:11:19
TRD001039,BINANCE,DOGE,TRADER0118,4538.88,2026-08-01T10:22:58
TRD001040,COINBASE,BTC,TRADER0206,3109.12,2026-08-01T08:48:38
TRD001041,KRAKEN,ETH,TRADER0291,387433.37,2026-08-01T12:07:47
TRD001042,BYBIT,BTC,TRADER0115,176217.67,2026-08-01T10:37:15
TRD001043,BYBIT,XRP,TRADER0067,2184.98,2026-08-01T10:34:32
TRD001044,COINBASE,XRP,TRADER0093,158377.14,2026-08-01T10:22:58
TRD001045,COINBASE,DOGE,TRADER0231,247855.1,2026-08-01T08:46:49
TRD001046,BINANCE,XRP,TRADER0069,489759.67,2026-08-01T09:55:53
TRD001047,BYBIT,XRP,TRADER0132,411.63,2026-08-01T11:01:47
TRD001048,COINBASE,XRP,TRADER0182,4983.86,2026-08-01T08:02:55
TRD001049,KRAKEN,DOGE,TRADER0196,257878.73,2026-08-01T09:12:13
TRD001050,OKX,BTC,TRADER0298,167946.6,2026-08-01T11:05:14
TRD001051,BYBIT,ETH,TRADER0046,1620.72,2026-08-01T10:22:12
TRD001052,BINANCE,SOL,TRADER0023,299684.25,2026-08-01T11:16:55
TRD001053,BYBIT,SOL,TRADER0135,404625.57,2026-08-01T12:42:20
TRD001054,KRAKEN,XRP,TRADER0085,1611.94,2026-08-01T13:03:28
TRD001055,,BTC,TRADER0097,785.67,2026-08-01T12:16:49
TRD001056,KRAKEN,ETH,TRADER0240,498080.7,2026-08-01T08:22:16
TRD001057,BYBIT,SOL,TRADER0288,2451.74,2026-08-01T09:07:31
TRD001058,KRAKEN,BTC,TRADER0105,4347.46,2026-08-01T12:37:50
TRD001059,KRAKEN,DOGE,TRADER0300,1101.36,2026-08-01T12:47:16
TRD001060,OKX,ETH,TRADER0214,198462.97,2026-08-01T08:51:30
TRD001061,KRAKEN,BTC,TRADER0146,372255.76,2026-08-01T11:24:00
TRD001062,OKX,BTC,TRADER0166,132425.29,2026-08-01T12:07:58
TRD001063,KRAKEN,DOGE,TRADER0003,117538.8,2026-08-01T10:57:26
TRD001064,OKX,ETH,TRADER0109,420623.19,2026-08-01T10:56:29
TRD001065,BINANCE,BTC,TRADER0281,252556.37,2026-08-01T10:19:21
TRD001066,COINBASE,ETH,TRADER0205,491.48,2026-08-01T11:32:10
TRD001067,BYBIT,SOL,TRADER0079,296338.04,2026-08-01T10:49:21
TRD001068,OKX,ETH,TRADER0184,3344.33,2026-08-01T12:27:23
TRD001069,BYBIT,XRP,TRADER0244,1378.97,2026-08-01T11:50:45
TRD001070,KRAKEN,DOGE,TRADER0096,2198.82,2026-08-01T12:40:21
TRD001071,KRAKEN,XRP,TRADER0115,385454.19,2026-08-01T12:47:57
TRD001072,OKX,BTC,TRADER0149,131673.25,2026-08-01T10:44:03
TRD001073,COINBASE,ETH,TRADER0154,309236.82,2026-08-01T13:10:29
TRD001074,BINANCE,DOGE,TRADER0040,305365.81,2026-08-01T11:45:33
TRD001075,BINANCE,XRP,TRADER0292,4073.48,2026-08-01T12:34:56
TRD001076,BINANCE,BTC,TRADER0237,172883.25,2026-08-01T08:24:43
TRD001077,BINANCE,XRP,TRADER0153,389637.87,2026-08-01T13:40:41
TRD001078,KRAKEN,SOL,TRADER0096,131288.21,2026-08-01T08:58:04
TRD001079,BYBIT,DOGE,TRADER0010,78.94,2026-08-01T13:58:09
TRD001080,BYBIT,XRP,TRADER0208,486321.52,2026-08-01T10:45:22
TRD001081,OKX,DOGE,TRADER0185,485256.64,2026-08-01T10:45:17
TRD001082,BINANCE,ETH,TRADER0070,118.69,2026-08-01T09:42:47
TRD001083,BINANCE,ETH,TRADER0247,359895.93,2026-08-01T13:41:54
TRD001084,OKX,ETH,TRADER0045,285370.22,2026-08-01T11:50:24
TRD001085,BINANCE,BTC,TRADER0086,395512.47,2026-08-01T12:24:54
TRD001086,BYBIT,BTC,TRADER0231,180535.37,2026-08-01T08:27:48
TRD001087,KRAKEN,BTC,TRADER0053,385237.13,2026-08-01T12:30:43
TRD001088,OKX,DOGE,TRADER0284,114806.89,2026-08-01T12:25:28
TRD001089,OKX,DOGE,TRADER0250,1197.93,2026-08-01T11:50:28
TRD001090,OKX,SOL,TRADER0284,457150.88,2026-08-01T12:18:30
TRD001091,BINANCE,XRP,TRADER0178,2269.21,2026-08-01T10:37:17
TRD001092,COINBASE,XRP,TRADER0177,303054.38,2026-08-01T13:28:49
TRD001093,BYBIT,ETH,TRADER0151,256148.49,2026-08-01T13:56:21
TRD001094,KRAKEN,XRP,TRADER0083,3128.12,2026-08-01T12:23:43
TRD001095,COINBASE,ETH,TRADER0103,296874.29,2026-08-01T12:29:38
TRD001096,KRAKEN,ETH,TRADER0108,,2026-08-01T10:22:26
TRD001097,KRAKEN,ETH,TRADER0090,4148.35,2026-08-01T08:34:46
TRD001098,KRAKEN,XRP,TRADER0059,3106.94,2026-08-01T12:25:37
TRD001099,KRAKEN,SOL,TRADER0182,408037.96,2026-08-01T09:22:33
TRD001100,OKX,DOGE,TRADER0054,470652.84,2026-08-01T12:09:39
TRD001101,BINANCE,BTC,TRADER0053,4126.87,2026-08-01T09:31:13
TRD001102,BINANCE,ETH,TRADER0186,216849.2,2026-08-01T12:36:17
TRD001103,BYBIT,BTC,TRADER0079,3253.11,2026-08-01T09:07:09
TRD001104,COINBASE,XRP,TRADER0213,102635.03,2026-08-01T11:06:24
TRD001105,KRAKEN,DOGE,TRADER0088,248974.54,2026-08-01T11:16:57
TRD001106,COINBASE,ETH,TRADER0272,191272.8,2026-08-01T11:45:46
TRD001107,BYBIT,XRP,TRADER0265,3983.31,2026-08-01T12:01:42
TRD001108,COINBASE,BTC,TRADER0265,133911.29,2026-08-01T11:39:21
TRD001109,COINBASE,XRP,TRADER0032,1996.67,2026-08-01T13:13:47
TRD001110,BINANCE,DOGE,TRADER0152,454313.14,2026-08-01T10:51:19
TRD001111,KRAKEN,BTC,TRADER0144,4506.03,2026-08-01T11:40:36
TRD001112,BYBIT,ETH,TRADER0279,347274.98,2026-08-01T11:08:33
TRD001113,BYBIT,ETH,TRADER0155,314973.4,2026-08-01T09:08:48
TRD001114,OKX,DOGE,TRADER0146,304668.64,2026-08-01T12:44:43
TRD001115,KRAKEN,ETH,TRADER0012,418639.48,2026-08-01T10:11:48
TRD001116,KRAKEN,XRP,TRADER0259,123978.3,2026-08-01T10:21:51
TRD001117,OKX,SOL,TRADER0064,286.28,2026-08-01T12:05:04
TRD001118,KRAKEN,DOGE,TRADER0003,2293.08,2026-08-01T11:11:19
TRD001119,KRAKEN,SOL,TRADER0294,3378.55,2026-08-01T08:57:28
TRD001120,KRAKEN,DOGE,TRADER0299,411419.8,2026-08-01T08:53:30
TRD001121,COINBASE,XRP,TRADER0211,455.64,2026-08-01T12:20:05
TRD001122,COINBASE,XRP,TRADER0040,310502.24,2026-08-01T10:24:00
TRD001123,OKX,XRP,TRADER0217,375607.14,2026-08-01T11:47:41
TRD001124,COINBASE,ETH,TRADER0259,679.26,2026-08-01T12:40:16
TRD001125,OKX,BTC,TRADER0109,2304.39,2026-08-01T13:05:18
TRD001126,KRAKEN,BTC,TRADER0210,247834.39,2026-08-01T08:21:59
TRD001127,OKX,ETH,TRADER0061,496408.04,2026-08-01T10:40:33
TRD001128,BYBIT,BTC,TRADER0074,753.59,2026-08-01T10:46:39
TRD001129,KRAKEN,ETH,TRADER0094,4104.67,2026-08-01T12:59:01
TRD001130,KRAKEN,BTC,TRADER0023,329223.64,2026-08-01T11:04:29
TRD001131,BYBIT,XRP,TRADER0068,301905.54,2026-08-01T12:05:43
TRD001132,BYBIT,ETH,TRADER0167,349908.17,2026-08-01T11:31:28
TRD001133,COINBASE,XRP,TRADER0174,483231.8,2026-08-01T10:31:29
TRD001134,BINANCE,ETH,TRADER0013,418463.51,2026-08-01T13:06:24
TRD001135,BINANCE,DOGE,TRADER0044,1002.51,2026-08-01T13:11:25
TRD001136,OKX,ETH,TRADER0244,2538.06,2026-08-01T08:10:21
TRD001137,KRAKEN,ETH,TRADER0126,435566.98,2026-08-01T08:46:13
TRD001138,OKX,DOGE,TRADER0165,2038.9,2026-08-01T11:05:39
TRD001139,BYBIT,ETH,TRADER0213,311160.7,2026-08-01T10:20:27
TRD001140,BINANCE,BTC,TRADER0051,2731.81,2026-08-01T10:19:34
TRD001141,BINANCE,ETH,TRADER0158,4763.22,2026-08-01T13:35:35
TRD001142,KRAKEN,ETH,TRADER0014,3580.84,2026-08-01T10:54:47
TRD001143,COINBASE,XRP,TRADER0166,1326.77,2026-08-01T08:28:19
TRD001144,COINBASE,ETH,TRADER0122,400955.99,2026-08-01T09:02:50
TRD001145,KRAKEN,BTC,TRADER0163,262830.59,2026-08-01T08:15:47
TRD001146,BYBIT,ETH,TRADER0010,1382.34,2026-08-01T10:14:31
TRD001147,OKX,ETH,TRADER0156,2862.82,2026-08-01T09:17:45
TRD001148,KRAKEN,DOGE,TRADER0087,315014.25,2026-08-01T13:03:11
TRD001149,BYBIT,BTC,TRADER0001,484445.78,2026-08-01T13:56:39
TRD001150,COINBASE,BTC,TRADER0031,292874.5,2026-08-01T11:27:36
TRD001151,KRAKEN,ETH,TRADER0300,4211.39,2026-08-01T12:51:41
TRD001152,OKX,BTC,TRADER0154,494.09,2026-08-01T13:03:54
TRD001153,KRAKEN,XRP,TRADER0108,482966.87,2026-08-01T11:07:07
TRD001154,KRAKEN,XRP,TRADER0140,493208.78,2026-08-01T09:55:01
TRD001155,BYBIT,DOGE,TRADER0169,128.58,2026-08-01T13:32:28
TRD001156,BYBIT,BTC,TRADER0005,265265.21,2026-08-01T11:34:30
TRD001157,OKX,BTC,TRADER0040,457028.88,2026-08-01T09:07:24
TRD001158,KRAKEN,XRP,TRADER0184,1964.42,2026-08-01T09:08:08
TRD001159,BYBIT,SOL,TRADER0099,2250.66,2026-08-01T10:33:32
TRD001160,KRAKEN,ETH,TRADER0047,4090.59,2026-08-01T10:07:56
TRD001161,BYBIT,SOL,TRADER0019,1439.74,2026-08-01T08:03:53
TRD001162,COINBASE,XRP,TRADER0057,327640.89,2026-08-01T09:33:06
TRD001163,OKX,ETH,TRADER0290,3377.27,2026-08-01T08:35:41
TRD001164,OKX,ETH,TRADER0034,680.78,2026-08-01T12:45:40
TRD001165,KRAKEN,ETH,TRADER0012,377194.33,2026-08-01T13:05:53
TRD001166,BYBIT,BTC,TRADER0219,3222.78,2026-08-01T10:56:24
TRD001167,BYBIT,XRP,TRADER0141,307318.11,2026-08-01T11:17:24
TRD001168,OKX,BTC,TRADER0115,467356.6,2026-08-01T10:52:42
TRD001169,BINANCE,XRP,TRADER0100,1706.79,2026-08-01T10:03:13
TRD001170,BYBIT,BTC,TRADER0128,1024.54,2026-08-01T13:41:52
TRD001171,BINANCE,BTC,TRADER0246,109609.41,2026-08-01T10:16:45
TRD001172,COINBASE,BTC,TRADER0243,1229.88,2026-08-01T11:02:11
TRD001173,OKX,ETH,TRADER0038,3889.96,2026-08-01T13:41:31
TRD001174,BYBIT,DOGE,TRADER0064,473.4,2026-08-01T11:26:06
TRD001175,KRAKEN,BTC,TRADER0066,356.91,2026-08-01T10:44:38
TRD001176,OKX,XRP,TRADER0034,554.05,2026-08-01T10:41:03
TRD001177,BYBIT,XRP,TRADER0050,3105.64,2026-08-01T12:07:37
TRD001178,BYBIT,XRP,TRADER0220,347692.22,2026-08-01T13:55:29
TRD001179,BINANCE,XRP,TRADER0265,1674.56,2026-08-01T08:06:42
TRD001180,OKX,BTC,TRADER0100,150392.65,2026-08-01T11:14:05
TRD001181,BYBIT,XRP,TRADER0228,970.32,2026-08-01T08:33:02
TRD001182,COINBASE,SOL,TRADER0300,483896.54,2026-08-01T10:49:57
TRD001183,OKX,DOGE,TRADER0075,223469.77,2026-08-01T10:38:57
TRD001184,KRAKEN,BTC,TRADER0266,2952.88,2026-08-01T10:09:38
TRD001185,OKX,DOGE,TRADER0028,2139.2,2026-08-01T13:49:49
TRD001186,COINBASE,BTC,TRADER0175,290290.02,2026-08-01T13:27:33
TRD001187,KRAKEN,DOGE,TRADER0290,346441.25,2026-08-01T10:59:28
TRD001188,COINBASE,BTC,TRADER0233,464217.21,2026-08-01T09:59:49
TRD001189,BINANCE,ETH,TRADER0118,185255.4,2026-08-01T11:01:03
TRD001190,BYBIT,ETH,TRADER0205,495951.22,2026-08-01T08:05:24
TRD001191,BINANCE,SOL,TRADER0016,156960.79,2026-08-01T09:46:10
TRD001192,OKX,SOL,TRADER0023,179649.15,2026-08-01T09:35:06
TRD001193,COINBASE,SOL,TRADER0090,1732.1,2026-08-01T09:47:02
TRD001194,BINANCE,ETH,TRADER0135,4557.71,2026-08-01T11:26:56
TRD001195,BINANCE,SOL,TRADER0108,196059.97,2026-08-01T09:33:35
TRD001196,OKX,DOGE,TRADER0223,4398.02,2026-08-01T09:11:25
TRD001197,COINBASE,ETH,TRADER0273,249702.12,2026-08-01T13:47:25
TRD001198,COINBASE,BTC,TRADER0097,4279.46,2026-08-01T10:58:57
TRD001199,COINBASE,BTC,TRADER0144,440601.06,2026-08-01T09:54:16
TRD001200,BINANCE,XRP,TRADER0034,255246.34,2026-08-01T12:32:17
TRD001201,OKX,XRP,TRADER0092,249551.49,2026-08-01T12:30:13
TRD001202,BYBIT,SOL,TRADER0298,2034.68,2026-08-01T09:53:09
TRD001203,COINBASE,ETH,TRADER0232,258359.99,2026-08-01T11:52:07
TRD001204,BYBIT,DOGE,TRADER0081,4680.72,2026-08-01T09:13:21
TRD001205,BINANCE,SOL,TRADER0228,2618.16,2026-08-01T12:14:05
TRD001206,OKX,DOGE,TRADER0173,287020.4,2026-08-01T11:20:42
TRD001207,BYBIT,SOL,TRADER0140,1942.74,2026-08-01T10:25:03
TRD001208,BINANCE,SOL,TRADER0043,1507.86,2026-08-01T10:30:57
TRD001209,COINBASE,BTC,TRADER0061,403.18,2026-08-01T11:02:16
TRD001210,COINBASE,SOL,TRADER0129,426225.91,2026-08-01T09:44:06
TRD001211,OKX,ETH,TRADER0279,103413.55,2026-08-01T10:33:55
TRD001212,KRAKEN,XRP,TRADER0208,4118.21,2026-08-01T12:17:46
TRD001213,OKX,ETH,TRADER0204,1176.51,2026-08-01T12:19:06
TRD001214,COINBASE,DOGE,TRADER0283,389004.14,2026-08-01T11:06:02
TRD001215,BINANCE,SOL,TRADER0097,476771.91,2026-08-01T09:54:27
TRD001216,BYBIT,XRP,TRADER0286,199.02,2026-08-01T10:46:52
TRD001217,BINANCE,XRP,TRADER0182,267658.93,2026-08-01T12:53:36
TRD001218,KRAKEN,SOL,TRADER0012,2859.51,2026-08-01T09:23:56
TRD001219,KRAKEN,DOGE,TRADER0294,4341.38,2026-08-01T11:33:20
TRD001220,BINANCE,DOGE,TRADER0198,143455.34,2026-08-01T13:48:58
TRD001221,KRAKEN,BTC,TRADER0088,566.35,2026-08-01T13:29:31
TRD001222,BYBIT,BTC,TRADER0096,464538.12,2026-08-01T10:35:00
TRD001223,COINBASE,ETH,TRADER0150,3314.87,2026-08-01T11:21:19
TRD001224,OKX,BTC,TRADER0088,463924.98,2026-08-01T09:25:45
TRD001225,BINANCE,ETH,TRADER0275,397257.1,2026-08-01T09:52:45
TRD001226,COINBASE,ETH,TRADER0159,383868.65,2026-08-01T09:26:42
TRD001227,OKX,DOGE,TRADER0159,300990.01,2026-08-01T10:30:25
TRD001228,COINBASE,BTC,TRADER0074,2256.37,2026-08-01T12:47:11
TRD001229,KRAKEN,DOGE,TRADER0252,2328.01,2026-08-01T10:37:14
TRD001230,BYBIT,SOL,TRADER0153,1985.9,2026-08-01T11:46:40
TRD001231,COINBASE,ETH,TRADER0222,2316.25,2026-08-01T13:10:32
TRD001232,BINANCE,XRP,TRADER0023,448215.84,2026-08-01T13:43:01
TRD001233,OKX,SOL,TRADER0035,,2026-08-01T12:29:30
TRD001234,BYBIT,DOGE,TRADER0063,4976.82,2026-08-01T12:35:28
TRD001235,KRAKEN,XRP,TRADER0231,865.95,2026-08-01T12:12:24
TRD001236,BINANCE,BTC,TRADER0237,1936.72,2026-08-01T11:36:38
TRD001237,BINANCE,BTC,TRADER0129,466854.79,2026-08-01T12:13:32
TRD001238,BYBIT,XRP,TRADER0035,362809.04,2026-08-01T09:16:35
TRD001239,BYBIT,SOL,TRADER0083,894.42,2026-08-01T09:36:47
TRD001240,KRAKEN,BTC,TRADER0274,3720.16,2026-08-01T10:29:13
TRD001241,COINBASE,XRP,TRADER0184,930.8,2026-08-01T12:01:25
TRD001242,BINANCE,DOGE,TRADER0053,1983.56,2026-08-01T13:26:41
TRD001243,BINANCE,BTC,TRADER0194,471528.22,2026-08-01T10:10:16
TRD001244,COINBASE,BTC,TRADER0009,495716.25,2026-08-01T09:44:56
TRD001245,BINANCE,ETH,TRADER0050,3994.77,2026-08-01T09:31:13
TRD001246,BINANCE,XRP,TRADER0263,583.03,2026-08-01T13:41:09
TRD001247,COINBASE,DOGE,TRADER0203,4697.67,2026-08-01T08:57:49
TRD001248,KRAKEN,SOL,TRADER0089,124.22,2026-08-01T11:32:32
TRD001249,COINBASE,XRP,TRADER0113,426033.96,2026-08-01T08:23:59
TRD001250,BINANCE,ETH,TRADER0211,1542.59,2026-08-01T12:52:49
TRD001251,OKX,ETH,TRADER0129,339946.86,2026-08-01T09:12:35
TRD001252,KRAKEN,ETH,TRADER0163,4891.21,2026-08-01T11:03:00
TRD001253,BINANCE,DOGE,TRADER0300,2272.11,2026-08-01T12:34:56
TRD001254,OKX,BTC,TRADER0120,155.01,2026-08-01T10:48:40
TRD001255,COINBASE,XRP,TRADER0125,123969.21,2026-08-01T12:32:22
TRD001256,KRAKEN,ETH,TRADER0078,1909.95,2026-08-01T13:26:37
TRD001257,BYBIT,SOL,TRADER0069,1426.73,2026-08-01T12:44:27
TRD001258,BYBIT,SOL,TRADER0013,393149.25,2026-08-01T10:12:18
TRD001259,COINBASE,DOGE,TRADER0028,4537.83,2026-08-01T10:01:29
TRD001260,OKX,XRP,TRADER0267,1642.1,2026-08-01T08:35:17
TRD001261,BYBIT,BTC,TRADER0099,307.93,2026-08-01T09:08:34
TRD001262,BINANCE,ETH,TRADER0282,4164.54,2026-08-01T12:37:07
TRD001263,BINANCE,XRP,TRADER0240,1591.74,2026-08-01T11:51:34
TRD001264,COINBASE,DOGE,TRADER0128,1550.35,2026-08-01T10:28:28
TRD001265,BYBIT,BTC,TRADER0185,167106.42,2026-08-01T11:50:50
TRD001266,,DOGE,TRADER0222,427841.52,2026-08-01T08:10:49
TRD001267,BYBIT,XRP,TRADER0043,3806.35,2026-08-01T13:01:55
TRD001268,COINBASE,SOL,TRADER0195,281441.24,2026-08-01T13:07:00
TRD001269,OKX,XRP,TRADER0037,1699.51,2026-08-01T09:24:30
TRD001270,COINBASE,BTC,TRADER0007,392147.46,2026-08-01T12:28:23
TRD001271,BYBIT,XRP,TRADER0203,249257.96,2026-08-01T10:48:06
TRD001272,OKX,BTC,TRADER0210,4430.75,2026-08-01T11:30:09
TRD001273,OKX,ETH,TRADER0100,482838.75,2026-08-01T12:38:18
TRD001274,BYBIT,SOL,TRADER0030,3271.99,2026-08-01T10:12:21
TRD001275,BYBIT,BTC,TRADER0186,3173.22,2026-08-01T10:22:43
TRD001276,OKX,XRP,TRADER0076,1308.73,2026-08-01T08:06:44
TRD001277,BINANCE,BTC,TRADER0197,2018.45,2026-08-01T12:43:11
TRD001278,COINBASE,XRP,TRADER0085,201148.49,2026-08-01T12:33:25
TRD001279,OKX,XRP,TRADER0158,3682.97,2026-08-01T08:59:40
TRD001280,OKX,SOL,TRADER0074,183810.22,2026-08-01T10:48:15
TRD001281,BINANCE,ETH,TRADER0252,127936.6,2026-08-01T12:46:41
TRD001282,BYBIT,SOL,TRADER0221,894.64,2026-08-01T09:48:08
TRD001283,BYBIT,ETH,TRADER0258,4744.99,2026-08-01T09:41:22
TRD001284,COINBASE,BTC,TRADER0094,176753.93,2026-08-01T12:00:41
TRD001285,OKX,BTC,TRADER0086,445.06,2026-08-01T10:31:08
TRD001286,BINANCE,SOL,TRADER0016,2948.95,2026-08-01T08:05:11
TRD001287,BINANCE,SOL,TRADER0004,3343.35,2026-08-01T08:52:53
TRD001288,COINBASE,DOGE,TRADER0004,308029.65,2026-08-01T12:25:22
TRD001289,BYBIT,SOL,TRADER0220,372744.0,2026-08-01T10:52:09
TRD001290,COINBASE,SOL,TRADER0205,122896.62,2026-08-01T11:00:21
TRD001291,BINANCE,BTC,TRADER0234,4359.18,2026-08-01T08:14:01
TRD001292,OKX,BTC,TRADER0272,1433.36,2026-08-01T11:21:12
TRD001293,BYBIT,DOGE,TRADER0244,2598.82,2026-08-01T13:48:28
TRD001294,KRAKEN,BTC,TRADER0185,487839.03,2026-08-01T12:02:39
TRD001295,COINBASE,DOGE,TRADER0249,2030.82,2026-08-01T11:10:14
TRD001296,BYBIT,XRP,TRADER0052,3684.67,2026-08-01T09:18:11
TRD001297,OKX,DOGE,TRADER0259,207.14,2026-08-01T10:44:34
TRD001298,OKX,XRP,TRADER0087,482020.49,2026-08-01T12:55:16
TRD001299,COINBASE,ETH,TRADER0109,893.64,2026-08-01T08:57:36
TRD001300,BYBIT,BTC,TRADER0083,230600.32,2026-08-01T10:33:06
TRD001301,COINBASE,SOL,TRADER0244,4759.94,2026-08-01T12:51:55
TRD001302,BYBIT,BTC,TRADER0171,4366.11,2026-08-01T13:51:42
TRD001303,KRAKEN,XRP,TRADER0196,414032.75,2026-08-01T10:07:26
TRD001304,COINBASE,SOL,TRADER0060,144553.01,2026-08-01T13:23:25
TRD001305,COINBASE,BTC,TRADER0294,441332.12,2026-08-01T13:15:04
TRD001306,BINANCE,SOL,TRADER0032,175943.07,2026-08-01T11:51:23
TRD001307,KRAKEN,SOL,TRADER0065,2622.77,2026-08-01T08:58:12
TRD001308,BYBIT,BTC,TRADER0276,226370.49,2026-08-01T09:59:33
TRD001309,BYBIT,XRP,TRADER0076,3027.25,2026-08-01T13:27:04
TRD001310,KRAKEN,SOL,TRADER0258,149385.61,2026-08-01T13:44:39
TRD001311,COINBASE,XRP,TRADER0150,250683.45,2026-08-01T09:23:23
TRD001312,COINBASE,ETH,TRADER0027,410415.49,2026-08-01T11:33:58
TRD001313,KRAKEN,ETH,TRADER0012,234964.06,2026-08-01T11:10:13
TRD001314,BYBIT,XRP,TRADER0037,2662.83,2026-08-01T12:59:17
TRD001315,BYBIT,BTC,TRADER0068,1650.92,2026-08-01T10:46:03
TRD001316,BYBIT,ETH,TRADER0296,378382.21,2026-08-01T09:19:05
TRD001317,COINBASE,ETH,TRADER0101,3689.83,2026-08-01T09:20:36
TRD001318,BYBIT,XRP,TRADER0087,138419.09,2026-08-01T09:38:06
TRD001319,BINANCE,BTC,TRADER0264,3267.98,2026-08-01T13:42:24
TRD001320,BYBIT,ETH,TRADER0018,258657.92,2026-08-01T13:25:34
TRD001321,COINBASE,XRP,TRADER0046,445958.32,2026-08-01T10:30:18
TRD001322,BYBIT,SOL,TRADER0006,133054.8,2026-08-01T13:50:17
TRD001323,OKX,ETH,TRADER0012,494939.73,2026-08-01T10:29:29
TRD001324,BINANCE,DOGE,TRADER0093,499981.68,2026-08-01T10:42:56
TRD001325,OKX,ETH,TRADER0051,1659.88,2026-08-01T11:41:21
TRD001326,BINANCE,XRP,TRADER0285,413389.82,2026-08-01T08:34:54
TRD001327,OKX,DOGE,TRADER0276,3583.06,2026-08-01T09:53:18
TRD001328,BINANCE,ETH,TRADER0093,278893.15,2026-08-01T09:07:11
TRD001329,BINANCE,ETH,TRADER0295,164484.1,2026-08-01T08:19:07
TRD001330,BINANCE,BTC,TRADER0260,1527.96,2026-08-01T11:51:02
TRD001331,BINANCE,ETH,TRADER0154,478317.84,2026-08-01T13:59:59
TRD001332,OKX,XRP,TRADER0072,378040.6,2026-08-01T13:31:03
TRD001333,OKX,DOGE,TRADER0108,3455.26,2026-08-01T10:09:29
TRD001334,BINANCE,ETH,TRADER0073,1533.56,2026-08-01T13:28:51
TRD001335,OKX,ETH,TRADER0184,391641.76,2026-08-01T08:40:36
TRD001336,OKX,SOL,TRADER0134,461463.97,2026-08-01T12:09:04
TRD001337,BINANCE,SOL,TRADER0218,4703.99,2026-08-01T08:38:32
TRD001338,KRAKEN,ETH,TRADER0191,2840.03,2026-08-01T11:49:12
TRD001339,COINBASE,SOL,TRADER0223,1925.76,2026-08-01T08:42:20
TRD001340,KRAKEN,BTC,TRADER0273,594.45,2026-08-01T10:59:52
TRD001341,BINANCE,SOL,TRADER0171,3901.45,2026-08-01T10:29:26
TRD001342,BINANCE,BTC,TRADER0194,4898.45,2026-08-01T09:07:26
TRD001343,COINBASE,DOGE,TRADER0157,2964.69,2026-08-01T12:48:52
TRD001344,KRAKEN,DOGE,TRADER0145,2780.13,2026-08-01T09:33:15
TRD001345,KRAKEN,XRP,TRADER0093,396518.86,2026-08-01T12:20:25
TRD001346,OKX,ETH,TRADER0133,97.01,2026-08-01T13:59:07
TRD001347,COINBASE,ETH,TRADER0194,206947.96,2026-08-01T10:16:02
TRD001348,OKX,XRP,TRADER0235,494498.51,2026-08-01T12:34:17
TRD001349,KRAKEN,SOL,TRADER0220,2626.94,2026-08-01T10:46:40
TRD001350,BINANCE,SOL,TRADER0209,3864.36,2026-08-01T08:41:53
TRD001351,COINBASE,BTC,TRADER0085,133834.05,2026-08-01T13:02:38
TRD001352,BYBIT,BTC,TRADER0218,3401.31,2026-08-01T12:21:57
TRD001353,BYBIT,DOGE,TRADER0273,3504.52,2026-08-01T08:03:58
TRD001354,BYBIT,DOGE,TRADER0177,1258.92,2026-08-01T13:31:42
TRD001355,BYBIT,ETH,TRADER0269,169925.68,2026-08-01T09:12:48
TRD001356,OKX,SOL,TRADER0027,251637.91,2026-08-01T09:01:50
TRD001357,KRAKEN,ETH,TRADER0277,443122.46,2026-08-01T10:43:23
TRD001358,BYBIT,SOL,TRADER0136,395210.29,2026-08-01T09:58:45
TRD001359,KRAKEN,DOGE,TRADER0019,456997.56,2026-08-01T08:31:24
TRD001360,KRAKEN,BTC,TRADER0236,1676.33,2026-08-01T11:10:59
TRD001361,COINBASE,XRP,TRADER0182,93.88,2026-08-01T08:46:16
TRD001362,OKX,DOGE,TRADER0079,2083.06,2026-08-01T09:24:59
TRD001363,KRAKEN,ETH,TRADER0241,219713.98,2026-08-01T09:39:29
TRD001364,OKX,SOL,TRADER0056,362511.86,2026-08-01T09:28:22
TRD001365,COINBASE,SOL,TRADER0223,78.76,2026-08-01T09:00:26
TRD001366,COINBASE,SOL,TRADER0021,268422.31,2026-08-01T08:17:15
